iter	Passed	Remaining
5033	131233	129460
5034	131264	129439
5035	131299	129422
5036	131328	129399
5037	131362	129381
5038	131399	129365
5039	131434	129348
5040	131467	129329
5041	131500	129309
5042	131532	129289
5043	131564	129269
5044	131596	129249
5045	131627	129227
5046	131658	129206
5047	131689	129184
5048	131718	129162
5049	131748	129139
5050	131777	129116
5051	131801	129088
5052	131830	129065
5053	131858	129041
5054	131912	129041
5055	131937	129015
5056	131962	128987
5057	131989	128962
5058	132012	128933
5059	132036	128905
5060	132062	128878
5061	132088	128852
5062	132115	128828
5063	132138	128798
5064	132166	128774
5065	132189	128745
5066	132216	128720
5067	132239	128690
5068	132270	128669
5069	132295	128642
5070	132318	128613
5071	132343	128586
5072	132370	128561
5073	132395	128533
5074	132419	128505
5075	132441	128475
5076	132469	128450
5077	132493	128422
5078	132517	128394
5079	132539	128364
5080	132564	128338
5081	132590	128311
5082	132615	128284
5083	132639	128256
5084	132664	128229
5085	132690	128203
5086	132714	128175
5087	132737	128146
5088	132764	128120
5089	132788	128092
5090	132809	128061
5091	132837	128037
5092	132859	128007
5093	132881	127977
5094	132904	127948
5095	132927	127919
5096	132949	127889
5097	132973	127861
5098	132997	127833
5099	133023	127806
5100	133049	127780
5101	133073	127753
5102	133097	127724
5103	133123	127697
5104	133146	127669
5105	133170	127641
5106	133193	127612
5107	133217	127584
5108	133244	127558
5109	133268	127531
5110	133293	127503
5111	133316	127475
5112	133339	127445
5113	133362	127416
5114	133386	127388
5115	133411	127361
5116	133433	127331
5117	133456	127302
5118	133481	127275
5119	133505	127247
5120	133531	127221
5121	133552	127190
5122	133578	127164
5123	133603	127137
5124	133624	127106
5125	133649	127079
5126	133674	127052
5127	133698	127024
5128	133724	126997
5129	133746	126968
5130	133772	126941
5131	133796	126913
5132	133819	126884
5133	133847	126860
5134	133872	126833
5135	133897	126806
5136	133920	126777
5137	133943	126748
5138	133968	126720
5139	133989	126690
5140	134013	126662
5141	134037	126634
5142	134060	126605
5143	134087	126580
5144	134111	126552
5145	134137	126526
5146	134160	126497
5147	134187	126471
5148	134213	126446
5149	134241	126421
5150	134264	126392
5151	134288	126364
5152	134313	126337
5153	134337	126309
5154	134360	126280
5155	134386	126254
5156	134416	126232
5157	134442	126205
5158	134470	126182
5159	134498	126157
5160	134523	126130
5161	134548	126103
5162	134573	126075
5163	134597	126048
5164	134624	126023
5165	134649	125996
5166	134675	125969
5167	134701	125943
5168	134725	125915
5169	134750	125888
5170	134773	125860
5171	134800	125834
5172	134823	125805
5173	134848	125778
5174	134872	125750
5175	134899	125725
5176	134925	125699
5177	134948	125670
5178	134975	125645
5179	135000	125618
5180	135028	125593
5181	135055	125568
5182	135080	125541
5183	135105	125514
5184	135131	125488
5185	135156	125461
5186	135179	125433
5187	135206	125406
5188	135231	125380
5189	135252	125349
5190	135276	125321
5191	135303	125296
5192	135326	125267
5193	135349	125238
5194	135375	125212
5195	135397	125182
5196	135422	125155
5197	135443	125125
5198	135468	125098
5199	135494	125071
5200	135519	125044
5201	135542	125016
5202	135568	124990
5203	135595	124964
5204	135620	124937
5205	135645	124910
5206	135670	124883
5207	135698	124858
5208	135725	124834
5209	135749	124805
5210	135772	124777
5211	135796	124749
5212	135820	124721
5213	135842	124691
5214	135865	124662
5215	135891	124636
5216	135916	124609
5217	135941	124582
5218	135967	124556
5219	135990	124527
5220	136012	124497
5221	136037	124471
5222	136060	124442
5223	136087	124416
5224	136110	124387
5225	136133	124358
5226	136156	124330
5227	136179	124301
5228	136205	124275
5229	136228	124247
5230	136254	124220
5231	136280	124194
5232	136306	124168
5233	136333	124142
5234	136360	124118
5235	136385	124091
5236	136406	124060
5237	136430	124032
5238	136455	124005
5239	136479	123977
5240	136506	123952
5241	136527	123921
5242	136551	123893
5243	136575	123865
5244	136600	123838
5245	136627	123813
5246	136652	123786
5247	136676	123758
5248	136702	123732
5249	136725	123703
5250	136751	123678
5251	136771	123646
5252	136797	123620
5253	136822	123593
5254	136848	123566
5255	136873	123540
5256	136898	123513
5257	136919	123483
5258	136946	123457
5259	136971	123430
5260	136995	123402
5261	137020	123375
5262	137044	123348
5263	137065	123317
5264	137087	123287
5265	137110	123259
5266	137135	123231
5267	137160	123205
5268	137182	123175
5269	137208	123148
5270	137231	123120
5271	137256	123093
5272	137282	123067
5273	137306	123039
5274	137333	123014
5275	137354	122983
5276	137376	122954
5277	137398	122924
5278	137422	122896
5279	137446	122868
5280	137471	122842
5281	137497	122815
5282	137522	122788
5283	137549	122763
5284	137572	122734
5285	137597	122707
5286	137620	122679
5287	137643	122650
5288	137668	122623
5289	137694	122597
5290	137716	122568
5291	137743	122543
5292	137767	122515
5293	137789	122485
5294	137814	122458
5295	137844	122435
5296	137872	122411
5297	137893	122381
5298	137917	122353
5299	137941	122325
5300	137961	122294
5301	137982	122263
5302	138008	122237
5303	138035	122212
5304	138057	122183
5305	138082	122155
5306	138105	122126
5307	138131	122100
5308	138155	122073
5309	138183	122049
5310	138206	122019
5311	138230	121992
5312	138256	121966
5313	138279	121938
5314	138304	121910
5315	138325	121880
5316	138352	121855
5317	138376	121827
5318	138399	121799
5319	138422	121769
5320	138443	121739
5321	138468	121712
5322	138491	121683
5323	138512	121653
5324	138537	121626
5325	138560	121598
5326	138587	121572
5327	138612	121546
5328	138636	121518
5329	138661	121491
5330	138686	121464
5331	138714	121440
5332	138738	121412
5333	138762	121384
5334	138787	121357
5335	138812	121331
5336	138833	121300
5337	138861	121275
5338	138882	121246
5339	138908	121220
5340	138934	121194
5341	138960	121168
5342	138987	121142
5343	139012	121115
5344	139034	121085
5345	139060	121060
5346	139087	121035
5347	139108	121004
5348	139130	120974
5349	139153	120946
5350	139180	120921
5351	139207	120896
5352	139230	120867
5353	139253	120839
5354	139279	120813
5355	139306	120788
5356	139335	120763
5357	139360	120737
5358	139383	120709
5359	139406	120680
5360	139428	120651
5361	139456	120626
5362	139483	120601
5363	139510	120576
5364	139537	120550
5365	139560	120522
5366	139586	120496
5367	139611	120469
5368	139634	120440
5369	139658	120413
5370	139684	120386
5371	139708	120359
5372	139733	120332
5373	139754	120302
5374	139776	120273
5375	139802	120246
5376	139824	120217
5377	139850	120191
5378	139875	120164
5379	139901	120138
5380	139926	120111
5381	139951	120084
5382	139972	120054
5383	139996	120026
5384	140022	120000
5385	140046	119973
5386	140074	119949
5387	140100	119922
5388	140123	119894
5389	140148	119867
5390	140172	119839
5391	140198	119813
5392	140225	119788
5393	140251	119762
5394	140276	119735
5395	140300	119708
5396	140327	119682
5397	140351	119655
5398	140374	119626
5399	140396	119597
5400	140420	119569
5401	140444	119541
5402	140468	119513
5403	140489	119483
5404	140515	119457
5405	140541	119431
5406	140567	119405
5407	140589	119375
5408	140612	119347
5409	140636	119320
5410	140661	119292
5411	140685	119265
5412	140707	119236
5413	140728	119206
5414	140754	119180
5415	140780	119153
5416	140804	119126
5417	140830	119099
5418	140855	119073
5419	140880	119046
5420	140906	119020
5421	140931	118994
5422	140958	118968
5423	140984	118942
5424	141008	118915
5425	141034	118888
5426	141061	118864
5427	141089	118839
5428	141117	118814
5429	141146	118791
5430	141172	118765
5431	141197	118739
5432	141220	118710
5433	141247	118685
5434	141273	118659
5435	141299	118633
5436	141321	118604
5437	141346	118577
5438	141373	118552
5439	141400	118526
5440	141427	118501
5441	141452	118475
5442	141480	118450
5443	141509	118426
5444	141535	118401
5445	141563	118377
5446	141588	118350
5447	141615	118325
5448	141639	118296
5449	141665	118271
5450	141692	118246
5451	141718	118220
5452	141750	118198
5453	141776	118173
5454	141797	118143
5455	141826	118119
5456	141852	118093
5457	141880	118068
5458	141909	118045
5459	141937	118021
5460	141967	117998
5461	141996	117974
5462	142025	117951
5463	142054	117928
5464	142084	117905
5465	142111	117879
5466	142137	117854
5467	142165	117830
5468	142192	117805
5469	142222	117781
5470	142247	117755
5471	142272	117728
5472	142296	117700
5473	142324	117676
5474	142349	117649
5475	142375	117623
5476	142403	117599
5477	142429	117573
5478	142457	117548
5479	142484	117523
5480	142511	117498
5481	142540	117474
5482	142569	117451
5483	142595	117425
5484	142621	117399
5485	142645	117372
5486	142669	117343
5487	142695	117318
5488	142721	117291
5489	142748	117267
5490	142777	117243
5491	142804	117218
5492	142830	117192
5493	142862	117171
5494	142886	117143
5495	142912	117117
5496	142941	117093
5497	142968	117069
5498	142996	117044
5499	143021	117017
5500	143048	116992
5501	143077	116969
5502	143103	116943
5503	143131	116918
5504	143158	116893
5505	143189	116871
5506	143218	116847
5507	143239	116817
5508	143269	116794
5509	143300	116772
5510	143328	116748
5511	143356	116724
5512	143384	116699
5513	143412	116675
5514	143438	116649
5515	143466	116625
5516	143492	116599
5517	143524	116577
5518	143557	116557
5519	143582	116530
5520	143607	116504
5521	143634	116478
5522	143664	116455
5523	143696	116434
5524	143735	116419
5525	143779	116407
5526	143810	116385
5527	143841	116363
5528	143875	116344
5529	143900	116317
5530	143927	116292
5531	143960	116271
5532	143988	116247
5533	144014	116221
5534	144044	116198
5535	144073	116174
5536	144104	116153
5537	144124	116122
5538	144145	116091
5539	144168	116063
5540	144195	116037
5541	144217	116008
5542	144245	115984
5543	144271	115958
5544	144299	115933
5545	144326	115908
5546	144351	115881
5547	144377	115855
5548	144401	115828
5549	144430	115804
5550	144460	115782
5551	144495	115762
5552	144526	115741
5553	144555	115717
5554	144591	115699
5555	144621	115676
5556	144653	115655
5557	144682	115631
5558	144709	115606
5559	144742	115585
5560	145046	115781
5561	145156	115822
5562	145224	115829
5563	145274	115822
5564	145537	115985
5565	145627	116010
5566	145687	116011
5567	145747	116011
5568	145802	116008
5569	145863	116010
5570	145926	116013
5571	145978	116007
5572	146022	115995
5573	146066	115982
5574	146107	115968
5575	146152	115957
5576	146196	115945
5577	146244	115936
5578	146287	115923
5579	146324	115905
5580	146363	115889
5581	146401	115873
5582	146435	115852
5583	146468	115831
5584	146498	115808
5585	146530	115786
5586	146559	115762
5587	146588	115739
5588	146619	115716
5589	146648	115691
5590	146680	115670
5591	146711	115647
5592	146743	115626
5593	146772	115602
5594	146803	115579
5595	146837	115559
5596	146872	115540
5597	146904	115518
5598	146933	115494
5599	146964	115471
5600	146995	115449
5601	147023	115425
5602	147055	115402
5603	147085	115380
5604	147122	115362
5605	147158	115342
5606	147193	115324
5607	147228	115304
5608	147255	115278
5609	147287	115257
5610	147322	115237
5611	147356	115217
5612	147391	115198
5613	147424	115176
5614	147456	115155
5615	147487	115132
5616	147516	115108
5617	147545	115084
5618	147570	115057
5619	147598	115032
5620	147630	115010
5621	147659	114986
5622	147688	114961
5623	147719	114939
5624	147745	114913
5625	147775	114889
5626	147805	114866
5627	147833	114841
5628	147860	114816
5629	147889	114791
5630	147918	114767
5631	147946	114742
5632	147975	114718
5633	148005	114694
5634	148033	114669
5635	148061	114645
5636	148092	114622
5637	148122	114598
5638	148150	114574
5639	148178	114548
5640	148207	114525
5641	148238	114502
5642	148266	114477
5643	148291	114450
5644	148317	114423
5645	148345	114398
5646	148372	114372
5647	148398	114346
5648	148425	114321
5649	148453	114296
5650	148479	114269
5651	148504	114242
5652	148530	114216
5653	148558	114190
5654	148586	114165
5655	148610	114138
5656	148636	114111
5657	148665	114087
5658	148694	114063
5659	148727	114041
5660	148757	114018
5661	148785	113993
5662	148817	113971
5663	148846	113947
5664	148875	113923
5665	148902	113897
5666	148935	113876
5667	148965	113852
5668	148993	113828
5669	149025	113805
5670	149054	113781
5671	149083	113757
5672	149110	113731
5673	149136	113705
5674	149165	113681
5675	149196	113658
5676	149229	113637
5677	149259	113614
5678	149289	113590
5679	149320	113567
5680	149353	113546
5681	149390	113528
5682	149421	113505
5683	149452	113483
5684	149480	113458
5685	149507	113432
5686	149537	113408
5687	149563	113382
5688	149593	113358
5689	149623	113335
5690	149651	113310
5691	149681	113286
5692	149710	113262
5693	149739	113238
5694	149768	113213
5695	149797	113189
5696	149824	113163
5697	149852	113138
5698	149878	113112
5699	149905	113086
5700	149933	113061
5701	149964	113038
5702	149993	113014
5703	150023	112990
5704	150048	112964
5705	150077	112939
5706	150102	112912
5707	150130	112887
5708	150159	112862
5709	150188	112838
5710	150215	112813
5711	150244	112788
5712	150273	112764
5713	150301	112739
5714	150328	112713
5715	150358	112690
5716	150388	112666
5717	150417	112642
5718	150445	112617
5719	150470	112590
5720	150498	112564
5721	150524	112538
5722	150553	112513
5723	150581	112488
5724	150608	112463
5725	150639	112440
5726	150667	112414
5727	150693	112388
5728	150722	112364
5729	150750	112339
5730	150777	112313
5731	150805	112288
5732	150831	112261
5733	150857	112235
5734	150883	112208
5735	150908	112181
5736	150932	112153
5737	150959	112127
5738	150987	112103
5739	151013	112076
5740	151038	112049
5741	151062	112020
5742	151088	111994
5743	151115	111968
5744	151143	111943
5745	151172	111919
5746	151200	111894
5747	151227	111868
5748	151252	111841
5749	151279	111815
5750	151307	111790
5751	151336	111765
5752	151366	111742
5753	151394	111716
5754	151423	111693
5755	151455	111671
5756	151484	111646
5757	151516	111624
5758	151548	111601
5759	151582	111581
5760	151612	111558
5761	151645	111536
5762	151676	111513
5763	151705	111489
5764	151737	111466
5765	151763	111440
5766	151794	111417
5767	151830	111398
5768	151864	111377
5769	151897	111356
5770	151926	111332
5771	151957	111309
5772	151987	111285
5773	152020	111264
5774	152050	111240
5775	152079	111215
5776	152110	111193
5777	152141	111170
5778	152171	111146
5779	152202	111123
5780	152232	111100
5781	152261	111075
5782	152288	111049
5783	152317	111025
5784	152347	111001
5785	152376	110977
5786	152404	110952
5787	152434	110928
5788	152459	110901
5789	152484	110873
5790	152513	110849
5791	152543	110825
5792	152574	110802
5793	152602	110777
5794	152633	110754
5795	152660	110728
5796	152688	110704
5797	152714	110677
5798	152744	110653
5799	152775	110630
5800	152805	110606
5801	152834	110582
5802	152863	110557
5803	152893	110534
5804	152922	110510
5805	152951	110485
5806	152982	110462
5807	153009	110436
5808	153039	110413
5809	153068	110388
5810	153098	110364
5811	153129	110341
5812	153159	110318
5813	153192	110296
5814	153226	110275
5815	153260	110254
5816	153290	110231
5817	153321	110208
5818	153349	110182
5819	153379	110159
5820	153412	110137
5821	153443	110114
5822	153473	110091
5823	153504	110067
5824	153537	110045
5825	153564	110020
5826	153595	109997
5827	153627	109975
5828	153657	109950
5829	153691	109929
5830	153722	109907
5831	153753	109884
5832	153783	109860
5833	153815	109837
5834	153845	109814
5835	153873	109789
5836	153901	109764
5837	153930	109739
5838	153959	109714
5839	153985	109688
5840	154011	109661
5841	154041	109638
5842	154069	109612
5843	154095	109586
5844	154123	109561
5845	154151	109535
5846	154179	109510
5847	154204	109483
5848	154232	109458
5849	154260	109432
5850	154289	109407
5851	154316	109381
5852	154344	109356
5853	154372	109331
5854	154399	109305
5855	154429	109281
5856	154458	109257
5857	154485	109231
5858	154514	109207
5859	154536	109177
5860	154565	109153
5861	154599	109131
5862	154630	109109
5863	154665	109089
5864	154701	109069
5865	154731	109045
5866	154760	109021
5867	154789	108996
5868	154819	108972
5869	154850	108949
5870	154876	108922
5871	154903	108896
5872	154932	108872
5873	154961	108847
5874	154988	108821
5875	155017	108797
5876	155042	108769
5877	155069	108743
5878	155097	108718
5879	155123	108691
5880	155150	108666
5881	155179	108641
5882	155208	108616
5883	155236	108591
5884	155266	108567
5885	155294	108542
5886	155323	108518
5887	155349	108491
5888	155373	108463
5889	155402	108438
5890	155430	108413
5891	155457	108387
5892	155486	108363
5893	155513	108336
5894	155540	108311
5895	155568	108285
5896	155593	108258
5897	155620	108232
5898	155647	108206
5899	155672	108179
5900	155701	108154
5901	155729	108129
5902	155758	108105
5903	155789	108081
5904	155816	108055
5905	155845	108031
5906	155875	108007
5907	155902	107981
5908	155927	107954
5909	155959	107931
5910	155988	107906
5911	156013	107879
5912	156042	107854
5913	156069	107828
5914	156099	107804
5915	156127	107779
5916	156154	107754
5917	156180	107726
5918	156212	107704
5919	156238	107678
5920	156266	107652
5921	156294	107627
5922	156321	107601
5923	156349	107575
5924	156381	107553
5925	156410	107528
5926	156436	107501
5927	156465	107477
5928	156493	107452
5929	156524	107428
5930	156549	107401
5931	156578	107376
5932	156605	107351
5933	156632	107325
5934	156662	107301
5935	156689	107275
5936	156714	107247
5937	156743	107223
5938	156772	107198
5939	156804	107176
5940	156833	107151
5941	156862	107127
5942	156891	107102
5943	156916	107074
5944	156945	107050
5945	156975	107026
5946	157002	107000
5947	157029	106974
5948	157054	106946
5949	157081	106920
5950	157111	106897
5951	157136	106870
5952	157163	106843
5953	157193	106819
5954	157220	106793
5955	157248	106768
5956	157275	106742
5957	157303	106717
5958	157330	106690
5959	157357	106664
5960	157388	106641
5961	157415	106616
5962	157443	106590
5963	157469	106563
5964	157497	106538
5965	157527	106514
5966	157553	106487
5967	157579	106461
5968	157608	106436
5969	157634	106410
5970	157659	106382
5971	157687	106357
5972	157718	106333
5973	157749	106310
5974	157780	106287
5975	157809	106262
5976	157833	106234
5977	157861	106209
5978	157888	106183
5979	157914	106156
5980	157940	106130
5981	157968	106104
5982	157993	106077
5983	158020	106051
5984	158051	106027
5985	158079	106002
5986	158110	105979
5987	158137	105952
5988	158162	105926
5989	158192	105901
5990	158220	105876
5991	158246	105849
5992	158274	105824
5993	158302	105799
5994	158329	105773
5995	158360	105749
5996	158390	105725
5997	158418	105700
5998	158447	105676
5999	158479	105652
6000	158506	105627
6001	158535	105602
6002	158563	105576
6003	158588	105549
6004	158614	105522
6005	158639	105495
6006	158669	105471
6007	158696	105445
6008	158726	105421
6009	158752	105394
6010	158779	105368
6011	158805	105342
6012	158835	105318
6013	158877	105301
6014	158943	105301
6015	159006	105299
6016	159072	105299
6017	159138	105298
6018	159205	105299
6019	159263	105293
6020	159338	105299
6021	159389	105289
6022	159441	105279
6023	159486	105265
6024	159525	105246
6025	159558	105224
6026	159598	105207
6027	159635	105187
6028	159678	105172
6029	159711	105150
6030	159749	105130
6031	159786	105111
6032	159821	105090
6033	159856	105069
6034	159892	105049
6035	159924	105026
6036	159958	105004
6037	159991	104983
6038	160022	104959
6039	160051	104934
6040	160085	104913
6041	160116	104889
6042	160144	104863
6043	160172	104838
6044	160203	104814
6045	160236	104792
6046	160263	104766
6047	160295	104743
6048	160327	104720
6049	160358	104696
6050	160388	104672
6051	160422	104650
6052	160457	104630
6053	160490	104607
6054	160519	104582
6055	160549	104558
6056	160574	104531
6057	160609	104510
6058	160644	104489
6059	160678	104467
6060	160709	104443
6061	160740	104420
6062	160770	104395
6063	160798	104370
6064	160828	104346
6065	160855	104319
6066	160889	104298
6067	160918	104273
6068	160949	104249
6069	160978	104224
6070	161008	104200
6071	161036	104175
6072	161068	104152
6073	161098	104127
6074	161128	104103
6075	161152	104075
6076	161180	104049
6077	161206	104022
6078	161230	103994
6079	161256	103968
6080	161283	103941
6081	161308	103914
6082	161334	103887
6083	161360	103860
6084	161386	103833
6085	161412	103806
6086	161435	103778
6087	161459	103749
6088	161485	103723
6089	161509	103695
6090	161535	103668
6091	161559	103639
6092	161587	103614
6093	161616	103589
6094	161642	103562
6095	161668	103535
6096	161692	103507
6097	161717	103480
6098	161742	103452
6099	161770	103427
6100	161796	103400
6101	161819	103371
6102	161841	103342
6103	161866	103314
6104	161892	103287
6105	161913	103257
6106	161938	103230
6107	161960	103200
6108	161985	103173
6109	162011	103146
6110	162034	103117
6111	162058	103089
6112	162085	103063
6113	162109	103035
6114	162133	103007
6115	162157	102979
6116	162182	102951
6117	162207	102924
6118	162233	102897
6119	162256	102868
6120	162281	102841
6121	162304	102812
6122	162332	102786
6123	162356	102758
6124	162380	102730
6125	162403	102701
6126	162430	102675
6127	162455	102648
6128	162480	102620
6129	162506	102593
6130	162532	102566
6131	162556	102539
6132	162581	102511
6133	162607	102484
6134	162632	102456
6135	162661	102432
6136	162690	102407
6137	162718	102381
6138	162740	102352
6139	162764	102324
6140	162791	102297
6141	162816	102270
6142	162843	102244
6143	162867	102216
6144	162893	102189
6145	162920	102163
6146	162948	102137
6147	162975	102111
6148	163002	102085
6149	163030	102059
6150	163060	102035
6151	163088	102009
6152	163114	101983
6153	163142	101957
6154	163169	101931
6155	163195	101904
6156	163221	101877
6157	163247	101850
6158	163275	101825
6159	163297	101795
6160	163324	101769
6161	163354	101745
6162	163384	101720
6163	163408	101692
6164	163438	101668
6165	163471	101646
6166	163503	101622
6167	163540	101603
6168	163580	101584
6169	163613	101562
6170	163645	101539
6171	163680	101518
6172	163713	101495
6173	163746	101472
6174	163778	101449
6175	163905	101485
6176	163949	101469
6177	163984	101448
6178	164036	101437
6179	164110	101440
6180	164149	101421
6181	164182	101398
6182	164210	101373
6183	164239	101348
6184	164273	101326
6185	164300	101300
6186	164328	101274
6187	164359	101250
6188	164385	101223
6189	164413	101197
6190	164442	101173
6191	164471	101147
6192	164500	101123
6193	164525	101095
6194	164551	101068
6195	164579	101042
6196	164611	101019
6197	164639	100993
6198	164668	100968
6199	164698	100943
6200	164726	100918
6201	164754	100892
6202	164781	100866
6203	164810	100841
6204	164840	100816
6205	164864	100789
6206	164896	100765
6207	164924	100739
6208	164954	100715
6209	164984	100691
6210	165016	100667
6211	165047	100644
6212	165081	100621
6213	165111	100597
6214	165144	100574
6215	165176	100551
6216	165208	100528
6217	165242	100506
6218	165272	100481
6219	165297	100453
6220	165322	100426
6221	165348	100399
6222	165382	100377
6223	165413	100353
6224	165440	100327
6225	165472	100304
6226	165510	100284
6227	165539	100259
6228	165568	100233
6229	165600	100210
6230	165630	100186
6231	165659	100161
6232	165685	100134
6233	165712	100107
6234	165743	100084
6235	165775	100060
6236	165804	100035
6237	165831	100009
6238	165859	99983
6239	165887	99958
6240	165914	99931
6241	165944	99906
6242	165968	99878
6243	165991	99850
6244	166019	99824
6245	166044	99797
6246	166068	99768
6247	166094	99741
6248	166123	99716
6249	166148	99689
6250	166177	99664
6251	166206	99638
6252	166232	99612
6253	166260	99586
6254	166285	99558
6255	166313	99532
6256	166336	99503
6257	166362	99477
6258	166389	99450
6259	166417	99425
6260	166445	99399
6261	166472	99372
6262	166500	99347
6263	166525	99320
6264	166558	99297
6265	166594	99275
6266	166626	99252
6267	166657	99228
6268	166689	99205
6269	166720	99181
6270	166752	99157
6271	166781	99132
6272	166809	99107
6273	166839	99082
6274	166867	99056
6275	166897	99032
6276	166927	99007
6277	166957	98983
6278	166992	98961
6279	167021	98936
6280	167056	98914
6281	167086	98890
6282	167116	98865
6283	167152	98844
6284	167190	98824
6285	167228	98804
6286	167261	98782
6287	167305	98765
6288	167339	98743
6289	167386	98728
6290	167443	98720
6291	167495	98708
6292	167551	98699
6293	167597	98684
6294	167643	98668
6295	167689	98653
6296	167731	98635
6297	167769	98615
6298	167811	98598
6299	167848	98577
6300	167888	98558
6301	167926	98539
6302	167960	98516
6303	168007	98501
6304	168048	98483
6305	168096	98469
6306	168137	98451
6307	168178	98432
6308	168223	98416
6309	168276	98405
6310	168334	98397
6311	168384	98384
6312	168439	98374
6313	168487	98360
6314	168541	98349
6315	168587	98333
6316	168636	98320
6317	168687	98307
6318	168735	98293
6319	168782	98278
6320	168824	98260
6321	168864	98241
6322	168896	98217
6323	168932	98196
6324	168967	98174
6325	169001	98152
6326	169033	98128
6327	169060	98102
6328	169092	98078
6329	169124	98054
6330	169156	98031
6331	169186	98006
6332	169215	97980
6333	169241	97954
6334	169267	97926
6335	169299	97902
6336	169327	97876
6337	169354	97850
6338	169382	97824
6339	169413	97800
6340	169441	97774
6341	169470	97748
6342	169501	97724
6343	169529	97698
6344	169558	97673
6345	169586	97647
6346	169611	97619
6347	169638	97592
6348	169665	97566
6349	169691	97539
6350	169716	97511
6351	169741	97483
6352	169768	97457
6353	169793	97429
6354	169818	97401
6355	169846	97375
6356	169870	97347
6357	169895	97319
6358	169919	97291
6359	169945	97264
6360	169969	97236
6361	169997	97210
6362	170021	97181
6363	170045	97153
6364	170071	97126
6365	170098	97100
6366	170123	97071
6367	170147	97043
6368	170171	97015
6369	170194	96986
6370	170221	96960
6371	170246	96932
6372	170266	96902
6373	170291	96874
6374	170317	96847
6375	170339	96818
6376	170370	96793
6377	170396	96766
6378	170420	96737
6379	170446	96710
6380	170473	96684
6381	170499	96657
6382	170522	96628
6383	170550	96602
6384	170577	96575
6385	170607	96551
6386	170635	96525
6387	170665	96500
6388	170690	96472
6389	170712	96442
6390	170737	96415
6391	170767	96390
6392	170798	96366
6393	170824	96339
6394	170856	96315
6395	170884	96289
6396	170915	96265
6397	170946	96241
6398	170978	96217
6399	171009	96192
6400	171040	96168
6401	171069	96143
6402	171098	96117
6403	171126	96091
6404	171156	96066
6405	171184	96040
6406	171212	96014
6407	171242	95989
6408	171269	95963
6409	171302	95939
6410	171336	95917
6411	171369	95894
6412	171399	95869
6413	171429	95844
6414	171464	95822
6415	171498	95799
6416	171527	95774
6417	171557	95749
6418	171591	95726
6419	171626	95704
6420	171661	95682
6421	171695	95659
6422	171728	95636
6423	171757	95610
6424	171785	95585
6425	171810	95557
6426	171839	95531
6427	171871	95507
6428	171898	95481
6429	171926	95455
6430	171952	95427
6431	171981	95402
6432	172008	95376
6433	172035	95349
6434	172063	95323
6435	172092	95297
6436	172117	95270
6437	172145	95244
6438	172173	95217
6439	172200	95191
6440	172226	95164
6441	172253	95138
6442	172280	95111
6443	172307	95084
6444	172335	95058
6445	172356	95028
6446	172385	95003
6447	172409	94975
6448	172435	94947
6449	172463	94921
6450	172490	94894
6451	172513	94866
6452	172537	94838
6453	172561	94809
6454	172585	94781
6455	172612	94754
6456	172638	94727
6457	172662	94699
6458	172690	94673
6459	172718	94647
6460	172738	94617
6461	172761	94588
6462	172790	94562
6463	172816	94535
6464	172838	94506
6465	172863	94478
6466	172889	94451
6467	172914	94424
6468	172938	94395
6469	172965	94368
6470	172991	94342
6471	173016	94314
6472	173042	94287
6473	173066	94258
6474	173091	94231
6475	173117	94204
6476	173143	94176
6477	173169	94149
6478	173194	94122
6479	173221	94095
6480	173244	94066
6481	173270	94039
6482	173295	94011
6483	173321	93984
6484	173346	93957
6485	173370	93928
6486	173394	93901
6487	173416	93871
6488	173442	93844
6489	173466	93816
6490	173490	93788
6491	173515	93760
6492	173538	93731
6493	173565	93705
6494	173591	93677
6495	173616	93650
6496	173637	93620
6497	173659	93591
6498	173683	93563
6499	173707	93534
6500	173730	93506
6501	173752	93476
6502	173776	93448
6503	173798	93419
6504	173825	93392
6505	173851	93365
6506	173875	93337
6507	173900	93310
6508	173923	93281
6509	173946	93252
6510	173969	93223
6511	173994	93196
6512	174019	93168
6513	174042	93139
6514	174067	93112
6515	174089	93083
6516	174112	93054
6517	174349	93139
6518	174574	93219
6519	174651	93218
6520	174715	93211
6521	174774	93202
6522	174844	93198
6523	174901	93187
6524	174938	93166
6525	174972	93143
6526	175009	93122
6527	175039	93097
6528	175075	93074
6529	175106	93050
6530	175140	93027
6531	175175	93004
6532	175205	92979
6533	175235	92954
6534	175272	92933
6535	175303	92908
6536	175333	92883
6537	175370	92862
6538	175398	92835
6539	175428	92810
6540	175458	92785
6541	175490	92761
6542	175521	92736
6543	175551	92712
6544	175584	92688
6545	175615	92663
6546	175646	92638
6547	175676	92613
6548	175704	92587
6549	175731	92560
6550	175763	92537
6551	175792	92511
6552	175817	92483
6553	175846	92457
6554	175873	92430
6555	175897	92402
6556	175923	92375
6557	175949	92348
6558	175973	92319
6559	176002	92294
6560	176029	92267
6561	176057	92241
6562	176086	92215
6563	176109	92186
6564	176136	92159
6565	176164	92133
6566	176192	92107
6567	176221	92081
6568	176250	92055
6569	176275	92028
6570	176301	92000
6571	176325	91972
6572	176347	91943
6573	176369	91913
6574	176396	91886
6575	176417	91857
6576	176443	91829
6577	176467	91801
6578	176497	91776
6579	176523	91749
6580	176550	91722
6581	176574	91694
6582	176598	91666
6583	176624	91638
6584	176648	91610
6585	176671	91581
6586	176696	91553
