iter	RMSE
2924	0.1639258902
2925	0.1639245464
2926	0.1639243022
2927	0.1639236428
2928	0.1639222998
2929	0.1639217002
2930	0.1639214079
2931	0.1639208992
2932	0.1639198685
2933	0.1639191202
2934	0.1639181839
2935	0.1639177839
2936	0.1639175465
2937	0.1639166879
2938	0.1639160913
2939	0.1639150251
2940	0.163914057
2941	0.1639129163
2942	0.1639123088
2943	0.1639114366
2944	0.1639102663
2945	0.1639092142
2946	0.163908438
2947	0.1639080283
2948	0.1639074239
2949	0.1639060649
2950	0.1639054913
2951	0.1639043274
2952	0.1639038592
2953	0.1639033494
2954	0.1639026507
2955	0.1639021908
2956	0.1639017664
2957	0.163901468
2958	0.1639007282
2959	0.1638994994
2960	0.1638989992
2961	0.1638982374
2962	0.1638974267
2963	0.1638965036
2964	0.1638961337
2965	0.1638955899
2966	0.1638949913
2967	0.1638940367
2968	0.1638933458
2969	0.1638928785
2970	0.1638925175
2971	0.1638920587
2972	0.1638905757
2973	0.1638898186
2974	0.163888534
2975	0.1638870069
2976	0.1638860146
2977	0.163884725
2978	0.1638840779
2979	0.1638833972
2980	0.1638827575
2981	0.1638825038
2982	0.1638811036
2983	0.163880027
2984	0.1638789646
2985	0.1638781587
2986	0.1638775355
2987	0.1638759411
2988	0.1638753832
2989	0.1638746268
2990	0.1638739086
2991	0.1638736025
2992	0.1638729507
2993	0.1638722783
2994	0.1638717664
2995	0.1638708835
2996	0.1638700211
2997	0.1638694426
2998	0.1638681892
2999	0.1638675846
3000	0.1638672498
3001	0.1638663916
3002	0.1638658836
3003	0.1638649599
3004	0.1638644964
3005	0.1638634307
3006	0.1638629441
3007	0.163862181
3008	0.1638617317
3009	0.1638612071
3010	0.1638600965
3011	0.1638596182
3012	0.1638590405
3013	0.1638582709
3014	0.1638577118
3015	0.1638568316
3016	0.1638555632
3017	0.1638549312
3018	0.1638537341
3019	0.1638529442
3020	0.1638527134
3021	0.1638520905
3022	0.1638510023
3023	0.1638505052
3024	0.1638496693
3025	0.163848837
3026	0.1638481959
3027	0.163847828
3028	0.1638473308
3029	0.1638467451
3030	0.1638463327
3031	0.1638460593
3032	0.1638456119
3033	0.1638448235
3034	0.1638435026
3035	0.1638428349
3036	0.1638418061
3037	0.1638404022
3038	0.1638397139
3039	0.1638392427
3040	0.1638383301
3041	0.1638375342
3042	0.163836267
3043	0.1638359212
3044	0.1638352546
3045	0.1638347968
3046	0.1638335553
3047	0.1638326061
3048	0.1638314672
3049	0.1638309694
3050	0.1638304421
3051	0.1638299195
3052	0.1638293603
3053	0.1638285464
3054	0.1638276554
3055	0.1638268678
3056	0.1638260091
3057	0.163825311
3058	0.1638248435
3059	0.1638240443
3060	0.1638234933
3061	0.1638229525
3062	0.163822264
3063	0.1638210604
3064	0.1638204325
3065	0.1638199562
3066	0.1638192386
3067	0.1638187687
3068	0.1638178366
3069	0.1638170209
3070	0.1638160646
3071	0.1638156218
3072	0.1638147685
3073	0.1638140104
3074	0.1638131224
3075	0.1638113035
3076	0.1638106496
3077	0.1638100714
3078	0.1638089546
3079	0.1638077521
3080	0.1638069074
3081	0.1638063171
3082	0.1638050587
3083	0.1638047122
3084	0.1638041479
3085	0.1638036502
3086	0.1638029872
3087	0.163801646
3088	0.1638008277
3089	0.1638002551
3090	0.1637998499
3091	0.1637991731
3092	0.1637984223
3093	0.1637981366
3094	0.1637973991
3095	0.1637970266
3096	0.1637960882
3097	0.1637957991
3098	0.1637953283
3099	0.163794668
3100	0.1637944456
3101	0.1637937854
3102	0.1637933614
3103	0.1637931687
3104	0.1637917421
3105	0.1637912877
3106	0.1637904696
3107	0.1637893893
3108	0.1637887272
3109	0.1637882495
3110	0.16378746
3111	0.1637856776
3112	0.1637850743
3113	0.1637841618
3114	0.1637833
3115	0.16378283
3116	0.1637815275
3117	0.1637806432
3118	0.1637801075
3119	0.1637794363
3120	0.1637785067
3121	0.1637780347
3122	0.1637770609
3123	0.1637762188
3124	0.1637758722
3125	0.1637748767
3126	0.1637742256
3127	0.1637732901
3128	0.1637719387
3129	0.1637713129
3130	0.1637702526
3131	0.1637701369
3132	0.1637697922
3133	0.1637686213
3134	0.1637682454
3135	0.1637677322
3136	0.1637671266
3137	0.1637663006
3138	0.1637656458
3139	0.1637648447
3140	0.1637641258
3141	0.1637635643
3142	0.1637631417
3143	0.1637626883
3144	0.1637617307
3145	0.1637606639
3146	0.1637600327
3147	0.1637594623
3148	0.1637593218
3149	0.1637588686
3150	0.1637581953
3151	0.1637578114
3152	0.16375709
3153	0.1637563054
3154	0.1637558331
3155	0.1637547982
3156	0.1637541451
3157	0.1637530445
3158	0.1637526089
3159	0.1637508233
3160	0.1637501804
3161	0.1637498808
3162	0.1637491259
3163	0.1637481377
3164	0.1637474595
3165	0.1637469123
3166	0.1637460717
3167	0.163745206
3168	0.1637441331
3169	0.1637437688
3170	0.163742703
3171	0.1637410577
3172	0.1637404544
3173	0.1637390123
3174	0.163738252
3175	0.1637375215
3176	0.1637362862
3177	0.1637353025
3178	0.1637341212
3179	0.1637334053
3180	0.1637326939
3181	0.1637318204
3182	0.1637309631
3183	0.1637295246
3184	0.1637287569
3185	0.1637278015
3186	0.1637277081
3187	0.1637263998
3188	0.1637255098
3189	0.1637248062
3190	0.1637243498
3191	0.1637236709
3192	0.1637228486
3193	0.1637225951
3194	0.1637216521
3195	0.1637211975
3196	0.1637208889
3197	0.1637204647
3198	0.1637197417
3199	0.1637185923
3200	0.1637181201
3201	0.1637170406
3202	0.1637161854
3203	0.1637153252
3204	0.163714137
3205	0.1637135286
3206	0.1637133353
3207	0.1637126843
3208	0.1637120554
3209	0.163711076
3210	0.1637105366
3211	0.163709551
3212	0.1637093319
3213	0.1637085327
3214	0.163707609
3215	0.1637072002
3216	0.1637058784
3217	0.163705026
3218	0.1637041445
3219	0.1637033996
3220	0.163702536
3221	0.1637020221
3222	0.1637013973
3223	0.1637008674
3224	0.1637002786
3225	0.1636997293
3226	0.163699166
3227	0.1636984572
3228	0.1636970746
3229	0.1636964439
3230	0.1636959868
3231	0.1636954256
3232	0.163694451
3233	0.163693992
3234	0.1636930994
3235	0.1636924046
3236	0.1636912895
3237	0.1636909734
3238	0.1636901989
3239	0.1636896476
3240	0.163689149
3241	0.1636880475
3242	0.1636868512
3243	0.1636860317
3244	0.1636852387
3245	0.1636848366
3246	0.1636841498
3247	0.1636833853
3248	0.1636830738
3249	0.1636824313
3250	0.1636816218
3251	0.1636810809
3252	0.1636807626
3253	0.1636801597
3254	0.1636797847
3255	0.1636790277
3256	0.1636780632
3257	0.1636774786
3258	0.1636763228
3259	0.1636755226
3260	0.1636740823
3261	0.1636735234
3262	0.1636729689
3263	0.1636722048
3264	0.16367131
3265	0.1636699573
3266	0.1636692912
3267	0.1636687336
3268	0.1636680881
3269	0.1636671976
3270	0.1636668507
3271	0.1636663563
3272	0.1636658219
3273	0.1636650357
3274	0.1636643546
3275	0.1636635037
3276	0.1636630259
3277	0.1636622979
3278	0.1636617179
3279	0.1636612114
3280	0.1636608351
3281	0.1636597212
3282	0.1636594031
3283	0.1636582079
3284	0.163657908
3285	0.1636572224
3286	0.1636567166
3287	0.1636558044
3288	0.163654763
3289	0.1636540723
3290	0.1636534218
3291	0.1636526364
3292	0.1636523697
3293	0.1636518777
3294	0.1636510704
3295	0.1636504718
3296	0.163649681
3297	0.1636491083
3298	0.16364873
3299	0.1636473636
3300	0.1636462253
3301	0.16364565
3302	0.1636446163
3303	0.1636441668
3304	0.1636433734
3305	0.1636422107
3306	0.1636416502
3307	0.1636411903
3308	0.1636403414
3309	0.1636391549
3310	0.163638052
3311	0.163637206
3312	0.1636365821
3313	0.1636363234
3314	0.1636356068
3315	0.1636349042
3316	0.1636335429
3317	0.1636325213
3318	0.1636320377
3319	0.163631124
3320	0.1636305833
3321	0.1636303034
3322	0.1636290567
3323	0.1636279584
3324	0.163627398
3325	0.1636259896
3326	0.1636253768
3327	0.1636242192
3328	0.1636239405
3329	0.1636224829
3330	0.1636216802
3331	0.1636209074
3332	0.1636203237
3333	0.1636193182
3334	0.1636187051
3335	0.1636181946
3336	0.1636171106
3337	0.163616176
3338	0.1636155824
3339	0.1636149731
3340	0.1636143862
3341	0.1636139733
3342	0.1636130105
3343	0.1636128091
3344	0.1636124079
3345	0.1636115845
3346	0.1636111529
3347	0.1636104523
3348	0.1636098593
3349	0.1636091059
3350	0.1636087328
3351	0.1636080242
3352	0.1636072327
3353	0.1636064781
3354	0.1636053958
3355	0.1636047557
3356	0.1636038844
3357	0.1636030164
3358	0.1636024565
3359	0.1636018731
3360	0.1636010677
3361	0.163600768
3362	0.1636001997
3363	0.1635993622
3364	0.1635986119
3365	0.1635978461
3366	0.1635968997
3367	0.1635963136
3368	0.1635958832
3369	0.1635957105
3370	0.1635952452
3371	0.1635945112
3372	0.163594184
3373	0.1635937339
3374	0.1635931674
3375	0.1635925272
3376	0.1635908245
3377	0.1635898035
3378	0.1635890178
3379	0.1635885148
3380	0.1635876399
3381	0.1635872163
3382	0.1635867905
3383	0.1635860985
3384	0.1635852883
3385	0.1635847729
3386	0.1635841012
3387	0.1635830929
3388	0.1635825618
3389	0.163581927
3390	0.1635812756
3391	0.1635799949
3392	0.1635793734
3393	0.1635787873
3394	0.1635781331
3395	0.1635776721
3396	0.1635772923
3397	0.1635758872
3398	0.1635753504
3399	0.1635747393
3400	0.1635736556
3401	0.1635726324
3402	0.1635722042
3403	0.1635718703
3404	0.1635712167
3405	0.1635705569
3406	0.1635698396
3407	0.163569263
3408	0.1635684251
3409	0.1635679894
3410	0.1635671641
3411	0.1635665974
3412	0.1635656318
3413	0.1635650775
3414	0.1635638224
3415	0.1635630849
3416	0.1635625097
3417	0.1635621674
3418	0.1635615263
3419	0.163560452
3420	0.1635592549
3421	0.1635587037
3422	0.1635580974
3423	0.1635574283
3424	0.1635568131
3425	0.1635562874
3426	0.1635556165
3427	0.1635546382
3428	0.1635540018
3429	0.1635534696
3430	0.1635529264
3431	0.1635520847
3432	0.1635510522
3433	0.1635501062
3434	0.1635497826
3435	0.1635494058
3436	0.1635490098
3437	0.1635483343
3438	0.163547552
3439	0.1635471472
3440	0.1635466926
3441	0.1635460997
3442	0.1635452321
3443	0.163544575
3444	0.1635441631
3445	0.1635440198
3446	0.1635434556
3447	0.1635425893
3448	0.1635413974
3449	0.1635405951
3450	0.163540028
3451	0.1635392268
3452	0.1635385967
3453	0.1635383103
3454	0.1635371493
3455	0.163536649
3456	0.1635359448
3457	0.163535444
3458	0.1635345578
3459	0.1635335916
3460	0.1635332807
3461	0.1635318856
3462	0.1635310749
3463	0.1635304953
3464	0.1635301015
3465	0.1635293681
3466	0.1635284431
3467	0.1635280076
3468	0.1635274756
3469	0.1635269356
3470	0.1635264133
3471	0.1635260837
3472	0.1635256997
3473	0.1635249717
3474	0.1635244937
3475	0.1635235724
3476	0.163522281
3477	0.1635218607
3478	0.1635213932
3479	0.1635208904
3480	0.1635203771
3481	0.1635194103
3482	0.1635185183
3483	0.1635178877
3484	0.1635173923
3485	0.1635162325
3486	0.1635151909
3487	0.1635149266
3488	0.1635138707
3489	0.1635125522
3490	0.1635118799
3491	0.1635115605
3492	0.1635106062
3493	0.1635093217
3494	0.1635084635
3495	0.1635077814
3496	0.1635066445
3497	0.1635060292
3498	0.1635053912
3499	0.1635047276
3500	0.1635041552
3501	0.163503608
3502	0.1635026891
3503	0.163501533
3504	0.1635011503
3505	0.1635006999
3506	0.1635002604
3507	0.1634993904
3508	0.1634988367
3509	0.1634987856
3510	0.1634978254
3511	0.1634967023
3512	0.1634955879
3513	0.1634951846
3514	0.1634950251
3515	0.1634940057
3516	0.1634934633
3517	0.163492413
3518	0.1634913923
3519	0.1634909598
3520	0.1634903709
3521	0.1634898702
3522	0.1634894385
3523	0.1634886538
3524	0.1634873505
3525	0.1634869004
3526	0.1634865286
3527	0.1634855352
3528	0.1634840483
3529	0.1634833702
3530	0.1634828072
3531	0.1634825533
3532	0.1634818729
3533	0.1634815169
3534	0.163480457
3535	0.1634794825
3536	0.1634789218
3537	0.1634780928
3538	0.163477687
3539	0.1634766153
3540	0.1634761387
3541	0.1634757265
3542	0.1634748009
3543	0.1634734342
3544	0.163472333
3545	0.163472128
3546	0.1634717067
3547	0.1634710698
3548	0.1634699713
3549	0.1634687393
3550	0.1634679302
3551	0.1634671826
3552	0.163466603
3553	0.1634660206
3554	0.163465202
3555	0.1634645344
3556	0.1634643381
3557	0.1634637726
3558	0.1634635088
3559	0.1634630705
3560	0.1634628724
3561	0.1634624472
3562	0.1634613748
3563	0.163460833
3564	0.1634602852
3565	0.1634596292
3566	0.1634592451
3567	0.1634587104
3568	0.1634578408
3569	0.1634574133
3570	0.163456588
3571	0.1634559979
3572	0.163455297
3573	0.1634547044
3574	0.1634535458
3575	0.1634524903
3576	0.1634519549
3577	0.1634506742
3578	0.1634500006
3579	0.1634494187
3580	0.1634490784
3581	0.1634483789
3582	0.1634481279
3583	0.1634473379
3584	0.1634466671
3585	0.1634461287
3586	0.1634451258
3587	0.1634442532
3588	0.163443768
3589	0.1634431997
3590	0.1634425185
3591	0.1634415728
3592	0.1634410618
3593	0.1634404528
3594	0.1634399852
3595	0.1634394743
3596	0.1634388893
3597	0.1634381873
3598	0.1634377409
3599	0.1634374747
3600	0.1634367945
3601	0.163436194
3602	0.1634350116
3603	0.1634337125
3604	0.1634327757
3605	0.1634323454
3606	0.1634317081
3607	0.1634311581
3608	0.1634309286
3609	0.1634298955
3610	0.1634292762
3611	0.1634283122
3612	0.163427041
3613	0.1634265803
3614	0.1634258042
3615	0.1634249477
3616	0.1634234281
3617	0.163422904
3618	0.1634224234
3619	0.163421686
3620	0.1634208819
3621	0.1634204379
3622	0.1634197199
3623	0.163418927
3624	0.1634184966
3625	0.1634169054
3626	0.1634158303
3627	0.1634153141
3628	0.1634149211
3629	0.1634144362
3630	0.1634138316
3631	0.1634131078
3632	0.1634124343
3633	0.1634114821
3634	0.1634111832
3635	0.1634102004
3636	0.1634095758
3637	0.163409354
3638	0.1634088845
3639	0.1634078987
3640	0.1634072005
3641	0.1634064331
3642	0.163406062
3643	0.1634056219
3644	0.1634046399
3645	0.1634040026
3646	0.1634036502
3647	0.1634028677
3648	0.1634020008
3649	0.1634012395
3650	0.1634008683
3651	0.1634003018
3652	0.1633994455
3653	0.1633987189
3654	0.1633984411
3655	0.1633979068
3656	0.1633970939
3657	0.1633961667
3658	0.1633958802
3659	0.1633952317
3660	0.16339437
3661	0.1633937597
3662	0.1633934751
3663	0.1633932021
3664	0.1633918314
3665	0.1633915477
3666	0.1633905022
3667	0.1633897274
3668	0.1633887119
3669	0.1633875818
3670	0.1633867129
3671	0.1633859531
3672	0.1633851411
3673	0.163384792
3674	0.1633840396
3675	0.1633830769
3676	0.1633819186
3677	0.1633810821
3678	0.1633806435
3679	0.1633800271
3680	0.1633788499
3681	0.1633777588
3682	0.1633763076
3683	0.1633754358
3684	0.1633745622
3685	0.1633734496
3686	0.1633731087
3687	0.1633726833
3688	0.1633719738
3689	0.1633711393
3690	0.1633706374
3691	0.1633698928
3692	0.1633694325
3693	0.1633689001
3694	0.1633680703
3695	0.1633673685
3696	0.16336664
3697	0.1633661345
3698	0.1633654668
3699	0.1633648768
3700	0.1633641147
3701	0.163363333
3702	0.1633626165
3703	0.1633619333
3704	0.1633612606
3705	0.1633607586
3706	0.1633605296
3707	0.1633598048
3708	0.163358396
3709	0.1633576366
3710	0.1633570758
3711	0.1633567731
3712	0.1633561859
3713	0.1633554896
3714	0.1633546135
3715	0.1633542209
3716	0.1633537451
3717	0.1633534193
3718	0.1633529384
3719	0.1633523045
3720	0.1633509412
3721	0.1633503341
3722	0.1633491057
3723	0.1633484606
3724	0.163347886
3725	0.1633467691
3726	0.1633455224
3727	0.1633451085
3728	0.163344828
3729	0.1633439482
3730	0.1633429959
3731	0.1633420147
3732	0.1633414928
3733	0.1633409428
3734	0.1633399478
3735	0.1633392687
3736	0.1633387574
3737	0.1633380003
3738	0.1633373452
3739	0.1633366229
3740	0.1633360266
3741	0.1633355552
3742	0.1633350404
3743	0.1633345394
3744	0.163333729
3745	0.1633330258
3746	0.1633317295
3747	0.163331281
3748	0.1633310591
3749	0.1633304481
3750	0.1633295668
3751	0.1633291728
3752	0.1633282097
3753	0.1633278077
3754	0.163327358
3755	0.1633258813
3756	0.1633253009
3757	0.1633246231
3758	0.1633238641
3759	0.1633226278
3760	0.1633216969
3761	0.163320994
3762	0.1633203348
3763	0.1633199302
3764	0.1633195707
3765	0.1633190621
3766	0.1633183206
3767	0.1633180712
3768	0.1633167923
3769	0.1633163785
3770	0.1633156182
3771	0.1633141645
3772	0.163313427
3773	0.1633125537
3774	0.1633118178
3775	0.1633112841
3776	0.163310536
3777	0.1633103577
3778	0.1633096837
3779	0.1633093652
3780	0.1633086075
3781	0.1633080103
3782	0.1633077515
3783	0.1633068645
3784	0.163306307
3785	0.1633056965
3786	0.1633053939
3787	0.1633047644
3788	0.1633036371
3789	0.1633029479
3790	0.1633023933
3791	0.1633019478
3792	0.1633014698
3793	0.1633008486
3794	0.1633001357
3795	0.1632995018
3796	0.1632986164
3797	0.1632983965
3798	0.1632978622
3799	0.1632969671
3800	0.1632960695
3801	0.1632953851
3802	0.1632950782
3803	0.1632944024
3804	0.1632940583
3805	0.1632934166
3806	0.1632927817
3807	0.1632918863
3808	0.1632915912
3809	0.1632907282
3810	0.1632901476
3811	0.1632892838
3812	0.1632889601
3813	0.1632883149
3814	0.1632877433
3815	0.1632872913
3816	0.1632861852
3817	0.1632857036
3818	0.1632852689
3819	0.1632848829
3820	0.1632840734
3821	0.1632835851
3822	0.1632824749
3823	0.1632822339
3824	0.1632813766
3825	0.1632809806
3826	0.1632802089
3827	0.163279772
3828	0.1632791933
3829	0.1632784533
3830	0.163277927
3831	0.1632777002
3832	0.1632772856
3833	0.1632763741
3834	0.1632753881
3835	0.1632748366
3836	0.1632739749
3837	0.1632734656
3838	0.1632723712
3839	0.1632713252
3840	0.1632708688
3841	0.1632702222
3842	0.1632694834
3843	0.1632685593
3844	0.1632681554
3845	0.163267603
3846	0.1632670271
3847	0.1632661641
3848	0.1632654892
3849	0.1632651668
3850	0.1632646191
3851	0.163264216
3852	0.1632636891
3853	0.1632628644
3854	0.1632619011
3855	0.1632614764
3856	0.1632601309
3857	0.1632593089
3858	0.1632586766
3859	0.1632579732
3860	0.1632574835
3861	0.1632562683
3862	0.1632558762
3863	0.1632551618
3864	0.1632542928
3865	0.163253189
3866	0.1632528874
3867	0.163252315
3868	0.1632520631
3869	0.1632512292
3870	0.1632502645
3871	0.1632497052
3872	0.1632492088
3873	0.163248521
3874	0.1632479694
3875	0.1632468949
3876	0.1632457032
3877	0.1632446037
3878	0.1632443681
3879	0.1632441094
3880	0.1632435753
3881	0.1632427982
3882	0.1632422883
3883	0.1632413393
3884	0.1632405021
3885	0.163239981
3886	0.1632393055
3887	0.1632384047
3888	0.163237986
3889	0.1632375461
3890	0.1632368044
3891	0.1632357381
3892	0.1632350391
3893	0.1632340394
3894	0.1632337108
3895	0.1632328152
3896	0.1632317767
3897	0.1632313496
3898	0.1632306296
3899	0.1632296583
3900	0.1632285826
3901	0.1632283021
3902	0.1632273664
3903	0.1632265384
3904	0.1632258027
3905	0.1632253755
3906	0.1632247474
3907	0.1632243366
3908	0.163223969
3909	0.1632235352
3910	0.1632232643
3911	0.1632223892
3912	0.163222001
3913	0.1632212878
3914	0.1632204444
3915	0.1632199319
3916	0.1632197787
3917	0.1632189141
3918	0.1632179453
3919	0.1632171689
3920	0.1632164774
3921	0.1632157661
3922	0.1632150662
3923	0.1632146847
3924	0.1632135655
3925	0.1632127655
3926	0.1632112297
3927	0.1632102216
3928	0.163209371
3929	0.1632091214
3930	0.1632082903
3931	0.1632072992
3932	0.1632061955
3933	0.1632056498
3934	0.1632052038
3935	0.1632046061
3936	0.163204353
3937	0.1632039837
3938	0.1632032836
3939	0.1632026334
3940	0.1632016172
3941	0.1632010234
3942	0.1632006903
3943	0.1632003585
3944	0.1631997976
3945	0.1631993153
3946	0.1631989663
3947	0.1631984773
3948	0.1631980858
3949	0.1631975875
3950	0.1631966818
3951	0.1631956614
3952	0.1631950879
3953	0.1631945647
3954	0.163194082
3955	0.1631936681
3956	0.1631930671
3957	0.1631925076
3958	0.1631920673
3959	0.1631914659
3960	0.1631904225
3961	0.1631899612
3962	0.1631890547
3963	0.16318858
3964	0.1631882703
3965	0.1631873088
3966	0.1631867879
3967	0.1631863534
3968	0.1631851979
3969	0.1631844314
3970	0.163183969
3971	0.1631829643
3972	0.1631822538
3973	0.1631814521
3974	0.1631812976
3975	0.1631808637
3976	0.163180372
3977	0.1631796351
3978	0.1631793051
3979	0.163178635
3980	0.1631775395
3981	0.1631770132
3982	0.1631766201
3983	0.163176031
3984	0.163175582
3985	0.1631751438
3986	0.1631747477
3987	0.1631740948
3988	0.1631736048
3989	0.1631729443
3990	0.16317249
3991	0.1631717302
3992	0.1631711509
3993	0.1631702409
3994	0.1631696131
3995	0.1631692438
3996	0.1631681562
3997	0.163167297
3998	0.1631659115
3999	0.1631655826
4000	0.1631650421
4001	0.1631637185
4002	0.1631625119
4003	0.1631611407
4004	0.1631606986
4005	0.1631600703
4006	0.1631592761
4007	0.1631586733
4008	0.1631583079
4009	0.1631580077
4010	0.1631570637
4011	0.163156554
4012	0.1631561084
4013	0.1631558208
4014	0.1631543764
4015	0.1631537027
4016	0.1631528191
4017	0.1631517053
4018	0.1631510807
4019	0.16315056
4020	0.163149571
4021	0.1631490007
4022	0.1631489017
4023	0.163148211
4024	0.1631477731
4025	0.1631471176
4026	0.163145982
4027	0.1631451771
4028	0.163144653
4029	0.1631440478
4030	0.1631436352
4031	0.1631430998
4032	0.1631423776
4033	0.1631417117
4034	0.1631411209
4035	0.1631404643
4036	0.1631399794
4037	0.163139367
4038	0.1631386535
4039	0.1631381641
4040	0.1631378656
4041	0.1631372983
4042	0.1631366155
4043	0.1631362191
4044	0.1631355415
4045	0.1631352199
4046	0.1631346121
4047	0.1631337468
4048	0.1631331663
4049	0.1631326777
4050	0.1631322298
4051	0.1631318001
4052	0.1631307532
4053	0.1631303697
4054	0.1631294033
4055	0.1631290225
4056	0.1631282564
4057	0.1631277888
4058	0.1631265533
4059	0.1631262872
4060	0.1631258206
4061	0.1631252674
4062	0.163124739
4063	0.1631240263
4064	0.1631235862
4065	0.1631234778
4066	0.1631222971
4067	0.1631214302
4068	0.1631205591
4069	0.1631196802
4070	0.1631190314
4071	0.1631184058
4072	0.1631177855
4073	0.163117487
4074	0.1631166732
4075	0.1631157431
4076	0.1631148677
4077	0.1631139014
4078	0.1631126981
4079	0.1631122019
4080	0.1631116485
4081	0.1631108716
4082	0.1631104358
4083	0.163109691
4084	0.1631081672
4085	0.1631074773
4086	0.1631071216
4087	0.1631058317
4088	0.163105196
4089	0.1631043053
4090	0.1631037231
4091	0.1631034284
4092	0.1631024064
4093	0.1631018085
4094	0.1631012594
4095	0.1631007061
4096	0.1630998298
4097	0.1630991997
4098	0.1630988172
4099	0.1630976371
4100	0.1630968639
4101	0.1630965423
4102	0.1630962814
4103	0.1630960662
4104	0.1630955866
4105	0.1630949875
4106	0.1630940317
4107	0.1630929882
4108	0.1630921302
4109	0.1630917212
4110	0.1630911775
4111	0.163090665
4112	0.1630898958
4113	0.1630885902
4114	0.1630881938
4115	0.1630874492
4116	0.1630869448
4117	0.1630866086
4118	0.1630862695
4119	0.1630856388
4120	0.1630852138
4121	0.1630846176
4122	0.1630839771
4123	0.1630831235
4124	0.1630816394
4125	0.1630809249
4126	0.1630799585
4127	0.1630792179
4128	0.1630782531
4129	0.1630772986
4130	0.163076797
4131	0.1630762413
4132	0.1630760093
4133	0.1630755627
4134	0.1630754137
4135	0.1630748143
4136	0.1630742298
4137	0.1630739533
4138	0.1630734284
4139	0.1630726981
4140	0.1630718851
4141	0.1630708977
4142	0.1630703104
4143	0.1630697827
4144	0.1630694026
4145	0.1630689997
4146	0.1630684305
4147	0.1630680316
4148	0.1630668809
4149	0.1630658367
4150	0.1630652979
4151	0.1630645588
4152	0.1630637081
4153	0.1630633601
4154	0.1630626296
4155	0.1630620469
4156	0.1630613065
4157	0.1630606319
4158	0.1630603666
4159	0.1630594405
4160	0.1630578039
4161	0.1630574958
4162	0.1630569642
4163	0.1630562568
4164	0.1630554512
4165	0.1630548664
4166	0.1630539549
4167	0.1630538491
4168	0.1630530186
4169	0.1630526239
4170	0.1630514655
4171	0.1630508219
4172	0.1630503091
4173	0.163049978
4174	0.163049698
4175	0.1630490699
4176	0.163048454
4177	0.1630480104
4178	0.1630472718
4179	0.1630464237
4180	0.1630455691
4181	0.1630448181
4182	0.1630442098
4183	0.1630433191
4184	0.1630429035
4185	0.1630425393
4186	0.1630419896
4187	0.1630411804
4188	0.1630405332
4189	0.1630398905
4190	0.1630391144
4191	0.1630386062
4192	0.1630378819
4193	0.163037305
4194	0.1630370156
4195	0.1630366957
4196	0.1630357491
4197	0.1630355129
4198	0.1630344236
4199	0.1630334737
4200	0.1630329892
4201	0.1630325532
4202	0.1630316335
4203	0.1630307475
4204	0.1630303381
4205	0.1630297289
4206	0.163028682
4207	0.1630279232
4208	0.1630277083
4209	0.1630275424
4210	0.1630269717
4211	0.1630265404
4212	0.1630254855
4213	0.1630251946
4214	0.1630247985
4215	0.1630240882
4216	0.1630233996
4217	0.1630225498
4218	0.1630221353
4219	0.1630219086
4220	0.1630214935
4221	0.1630209236
4222	0.1630208094
4223	0.1630202983
4224	0.1630196149
4225	0.1630190685
4226	0.1630183442
4227	0.1630172387
4228	0.1630168958
4229	0.1630156477
4230	0.1630147455
4231	0.1630140937
4232	0.1630135854
4233	0.1630125758
4234	0.1630118441
4235	0.1630112628
4236	0.1630099121
4237	0.1630094908
4238	0.1630085458
4239	0.1630082013
4240	0.1630072966
4241	0.1630067603
4242	0.1630061335
4243	0.1630053491
4244	0.1630046386
4245	0.1630038528
4246	0.1630033292
4247	0.1630026662
4248	0.1630023988
4249	0.1630018843
4250	0.1630009421
4251	0.1629997178
4252	0.1629986198
4253	0.1629980576
4254	0.1629976639
4255	0.1629970224
4256	0.1629963386
4257	0.1629958347
4258	0.1629956245
4259	0.1629950417
4260	0.1629944777
4261	0.1629937634
4262	0.1629927818
4263	0.1629921128
4264	0.1629914408
4265	0.1629911024
4266	0.1629898739
4267	0.162989619
4268	0.1629888255
4269	0.1629876791
4270	0.1629865128
4271	0.1629862269
4272	0.1629848017
4273	0.1629838933
4274	0.1629831029
4275	0.1629826934
4276	0.1629821886
4277	0.162981261
4278	0.1629803885
4279	0.1629796754
4280	0.1629784704
4281	0.162978014
4282	0.1629774527
4283	0.1629761482
4284	0.1629754967
4285	0.1629740462
4286	0.1629735078
4287	0.1629727078
4288	0.1629722459
4289	0.1629718755
4290	0.1629710642
4291	0.1629703982
4292	0.1629700275
4293	0.1629695769
4294	0.1629691216
4295	0.1629682086
4296	0.162967238
4297	0.1629661271
4298	0.1629652409
4299	0.16296439
4300	0.1629641036
4301	0.162963515
4302	0.1629621303
4303	0.1629616712
4304	0.1629613687
4305	0.1629608733
4306	0.1629602374
4307	0.1629600213
4308	0.1629596443
4309	0.1629591095
4310	0.1629585957
4311	0.1629578562
4312	0.1629573206
4313	0.1629564766
4314	0.1629555733
4315	0.1629549694
4316	0.1629543084
4317	0.1629534549
4318	0.1629533247
4319	0.1629528198
4320	0.1629516486
4321	0.1629511105
4322	0.1629500727
4323	0.1629498363
4324	0.1629493336
4325	0.1629484197
4326	0.1629477727
4327	0.1629473246
4328	0.1629468094
4329	0.1629458345
4330	0.1629451035
4331	0.1629438475
4332	0.1629430533
4333	0.1629422101
4334	0.1629414418
4335	0.1629405216
